潮汕频道,#genre#
 CCTV 10, http://gslbserv.itv.cmvideo.cn:80/1000000001000023734/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=IPTV
 CCTV 10 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000004000012827/1.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=IPTV
 CCTV 10 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=IPTV
 CCTV 11 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000011000031106/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=IPTV
 CCTV 11 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=IPTV
 CCTV 12, http://gslbserv.itv.cmvideo.cn:80/1000000001000032494/1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=IPTV
 CCTV 12 50 FPS, http://gslbserv.itv.cmvideo.cn:80/6000000001000022586/1.m3u8?channel-id=wasusyt&Contentid=6000000001000022586&livemode=1&stbId=IPTV
 CCTV 12 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=IPTV
 CCTV 13 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000011000031108/1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=IPTV
 CCTV 14, http://gslbserv.itv.cmvideo.cn:80/1000000001000008170/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008170&livemode=1&stbId=IPTV
 CCTV 14 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000004000006673/1.m3u8?channel-id=bestzb&Contentid=5000000004000006673&livemode=1&stbId=IPTV
 CCTV 14 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265013&livemode=1&stbId=IPTV
 CCTV 15 50 FPS, http://gslbserv.itv.cmvideo.cn:80/5000000011000031109/1.m3u8?channel-id=bestzb&Contentid=5000000011000031109&livemode=1&stbId=IPTV
 CCTV 15 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265014/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265014&livemode=1&stbId=IPTV
 CCTV 16, http://gslbserv.itv.cmvideo.cn:80/1000000006000233002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000233002&livemode=1&stbId=IPTV
 CCTV 16 4K HEVC, http://gslbserv.itv.cmvideo.cn:80/5000000008000023254/1.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=IPTV
 CCTV 17, http://gslbserv.itv.cmvideo.cn:80/1000000006000268004/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268004&livemode=1&stbId=IPTV
 CCTV 17 HEVC, http://gslbserv.itv.cmvideo.cn:80/1000000005000265015/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=IPTV
 CGTN, http://gslbserv.itv.cmvideo.cn:80/7745129417417101820/1.m3u8?channel-id=hnbblive&Contentid=7745129417417101820&livemode=1&stbId=IPTV
 CGTN 记录, http://gslbserv.itv.cmvideo.cn:80/7114647837765104058/1.m3u8?channel-id=hnbblive&Contentid=7114647837765104058&livemode=1&stbId=IPTV
 中国教育电视台 1, http://gslbserv.itv.cmvideo.cn:80/5000000002000002652/1.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=IPTV
 中国教育电视台 4, http://gslbserv.itv.cmvideo.cn:80/5000000011000031126/1.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=IPTV
 华数 4K, http://gslbserv.itv.cmvideo.cn:80/6000000003000004748/1.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=IPTV
 纯享 4K, http://gslbserv.itv.cmvideo.cn:80/1000000004000011651/1.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=IPTV
 咪咕4K 1, http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=IPTV
 咪咕4K 2, http://gslbserv.itv.cmvideo.cn:80/3000000010000015686/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=IPTV
 咪咕全民热练, http://gslbserv.itv.cmvideo.cn:80/3000000020000031315/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000031315&livemode=1&stbId=IPTV
 求索动物, http://gslbserv.itv.cmvideo.cn:80/6000000002000010046/1.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=IPTV
 求索纪录, http://gslbserv.itv.cmvideo.cn:80/6000000002000032052/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=IPTV
 求索科学, http://gslbserv.itv.cmvideo.cn:80/6000000002000032344/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=IPTV
 求索生活, http://gslbserv.itv.cmvideo.cn:80/6000000002000003382/1.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=IPTV
 NewTV 精品综合, http://gslbserv.itv.cmvideo.cn:80/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=IPTV
 NewTV 精品大剧, http://gslbserv.itv.cmvideo.cn:80/1000000004000013968/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=IPTV
 NewTV 精品纪录, http://gslbserv.itv.cmvideo.cn:80/1000000004000013730/1.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=IPTV
 NewTV 精品体育, http://gslbserv.itv.cmvideo.cn:80/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=IPTV
 NewTV 精品萌宠, http://gslbserv.itv.cmvideo.cn:80/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=IPTV
 NewTV 爱情喜剧, http://gslbserv.itv.cmvideo.cn:80/2000000003000000010/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000010&livemode=1&stbId=IPTV
 NewTV 超级电视剧, http://gslbserv.itv.cmvideo.cn:80/1000000006000268003/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268003&livemode=1&stbId=IPTV
 NewTV 超级电影, http://gslbserv.itv.cmvideo.cn:80/1000000003000012426/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=IPTV
 NewTV 超级体育, http://gslbserv.itv.cmvideo.cn:80/1000000001000009601/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=IPTV
 NewTV 超级综艺, http://gslbserv.itv.cmvideo.cn:80/1000000006000268002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268002&livemode=1&stbId=IPTV
 NewTV 潮妈辣婆, http://gslbserv.itv.cmvideo.cn:80/2000000003000000018/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=IPTV
 NewTV 东北热剧, http://gslbserv.itv.cmvideo.cn:80/1000000005000266013/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=IPTV
 NewTV 动作电影, http://gslbserv.itv.cmvideo.cn:80/1000000004000018653/1.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=IPTV
 NewTV 古装剧场, http://gslbserv.itv.cmvideo.cn:80/2000000003000000024/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=IPTV
 NewTV 欢乐剧场, http://gslbserv.itv.cmvideo.cn:80/1000000005000266012/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=IPTV
 NewTV 家庭剧场, http://gslbserv.itv.cmvideo.cn:80/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=IPTV
 NewTV 金牌综艺, http://gslbserv.itv.cmvideo.cn:80/1000000004000026167/1.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=IPTV
 NewTV 惊悚悬疑, http://gslbserv.itv.cmvideo.cn:80/1000000004000024282/1.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=IPTV
 NewTV 军旅剧场, http://gslbserv.itv.cmvideo.cn:80/2000000003000000014/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000014&livemode=1&stbId=IPTV
 NewTV 军事评论, http://gslbserv.itv.cmvideo.cn:80/2000000003000000022/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000022&livemode=1&stbId=IPTV
 NewTV 魅力潇湘, http://gslbserv.itv.cmvideo.cn:80/1000000001000006197/1.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=IPTV
 NewTV 明星大片, http://gslbserv.itv.cmvideo.cn:80/2000000003000000016/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000016&livemode=1&stbId=IPTV
 NewTV 农业致富, http://gslbserv.itv.cmvideo.cn:80/2000000003000000003/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000003&livemode=1&stbId=IPTV
 NewTV 武博世界, http://gslbserv.itv.cmvideo.cn:80/2000000003000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000007&livemode=1&stbId=IPTV
 NewTV 炫舞未来, http://gslbserv.itv.cmvideo.cn:80/1000000001000000515/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=IPTV
 NewTV 怡伴健康, http://gslbserv.itv.cmvideo.cn:80/1000000005000266011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266011&livemode=1&stbId=IPTV
 NewTV 中国功夫, http://gslbserv.itv.cmvideo.cn:80/2000000003000000009/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000009&livemode=1&stbId=IPTV
 NewTV 黑莓电影, http://gslbserv.itv.cmvideo.cn:80/1000000004000019624/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=IPTV
 NewTV 黑莓动画, http://gslbserv.itv.cmvideo.cn:80/1000000004000021734/1.m3u8?channel-id=ystenlive&Contentid=1000000004000021734&livemode=1&stbId=IPTV
 NewTV 哒啵电竞, http://gslbserv.itv.cmvideo.cn:80/1000000006000032327/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032327&livemode=1&stbId=IPTV
 NewTV 哒啵赛事, http://gslbserv.itv.cmvideo.cn:80/1000000001000003775/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003775&livemode=1&stbId=IPTV
 SiTV 动漫秀场, http://gslbserv.itv.cmvideo.cn:80/5000000011000031113/1.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=IPTV
 SiTV 都市剧场, http://gslbserv.itv.cmvideo.cn:80/5000000011000031111/1.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=IPTV
 SiTV 法治天地, http://gslbserv.itv.cmvideo.cn:80/9001547084732463424/1.m3u8?channel-id=bestzb&Contentid=9001547084732463424&livemode=1&stbId=IPTV
 SiTV 欢笑剧场, http://gslbserv.itv.cmvideo.cn:80/5000000002000009455/1.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=IPTV
 SiTV 欢笑剧场-4K, http://gslbserv.itv.cmvideo.cn:80/5000000007000010001/1.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=IPTV
 SiTV 金色学堂, http://gslbserv.itv.cmvideo.cn:80/5000000010000026105/1.m3u8?channel-id=bestzb&Contentid=5000000010000026105&livemode=1&stbId=IPTV
 SiTV 劲爆体育, http://gslbserv.itv.cmvideo.cn:80/5000000002000029972/1.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=IPTV
 SiTV 乐游, http://gslbserv.itv.cmvideo.cn:80/5000000011000031112/1.m3u8?channel-id=bestzb&Contentid=5000000011000031112&livemode=1&stbId=IPTV
 SiTV 魅力足球, http://gslbserv.itv.cmvideo.cn:80/5000000011000031207/1.m3u8?channel-id=bestzb&Contentid=5000000011000031207&livemode=1&stbId=IPTV
 SiTV 七彩戏剧, http://gslbserv.itv.cmvideo.cn:80/5000000011000031116/1.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=IPTV
 SiTV 生活时尚, http://gslbserv.itv.cmvideo.cn:80/5000000002000019634/1.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=IPTV
 SiTV 游戏风云, http://gslbserv.itv.cmvideo.cn:80/5000000011000031114/1.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=IPTV

🇭🇰港澳频道,#genre#
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw # http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx # http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港,https://live.hkdvb.com/hls/live/85.m3u8?token=631170156121436&edge=live.tvfree.sbs # http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8

千禧经典台,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8
明珠剧集台,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8

TVB 翡翠台,https://live.hkdvb.com/hls/live/81.m3u8?token=631170156121436&edge=live.tvfree.sbs
TVB 翡翠台4K,https://live.hkdvb.com/hls/live/800.m3u8?token=631170156121436&edge=live.tvfree.sbs$4K频道
TVB PLUS,https://live.hkdvb.com/hls/live/82.m3u8?token=631170156121436&edge=live.tvfree.sbs
PopC,https://live.hkdvb.com/hls/live/801.m3u8?token=631170156121436&edge=live.tvfree.sbs
Pearl 明珠台,https://live.hkdvb.com/hls/live/84.m3u8?token=631170156121436&edge=live.tvfree.sbs
美亚电影台(香港),https://live.hkdvb.com/hls/live/802.m3u8?token=631170156121436&edge=live.tvfree.sbs
黄金华剧台,https://live.hkdvb.com/hls/live/90.m3u8?token=631170156121436&edge=live.tvfree.sbs&edge=live.tvfree.sbs
华语剧台,https://live.hkdvb.com/hls/live/803.m3u8?token=631170156121436&edge=live.tvfree.sbs
粤语片台,https://live.hkdvb.com/hls/live/804.m3u8?token=631170156121436&edge=live.tvfree.sbs
HOYTV,https://live.hkdvb.com/hls/live/77.m3u8?token=631170156121436&edge=live.tvfree.sbs
HOYTV资讯台,https://live.hkdvb.com/hls/live/78.m3u8?token=631170156121436&edge=live.tvfree.sbs
RTHK31,https://live.hkdvb.com/hls/live/31.m3u8?token=631170156121436&edge=live.tvfree.sbs
RTHK32,https://live.hkdvb.com/hls/live/32.m3u8?token=631170156121436&edge=live.tvfree.sbs
RTHK36,https://live.hkdvb.com/hls/live/36.m3u8?token=631170156121436&edge=live.tvfree.sbs
Viu TV,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156121436&edge=live.tvfree.sbs
Viu TV6,https://live.hkdvb.com/hls/live/96.m3u8?token=631170156121436&edge=live.tvfree.sbs
NOW新闻台,https://live.hkdvb.com/hls/live/332.m3u8?token=631170156121436&edge=live.tvfree.sbs
NOW爆谷台,https://live.hkdvb.com/hls/live/133.m3u8?token=631170156121436&edge=live.tvfree.sbs
NOW星影台,https://live.hkdvb.com/hls/live/138.m3u8?token=631170156121436&edge=live.tvfree.sbs

⛩️北京频道,#genre#
北京纪实科教8K,https://epg.pw/stream/f48875235ce63399ced8a8f27167ceea2fda31675f2b15a967a49f1ec6bba9f7.m3u8 # http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8

爱尚4K超清,http://coolcat.synology.me:4022/rtp/239.3.1.236:2000
北京4K电影,http://coolcat.synology.me:4022/rtp/239.3.1.249:8001
北京卫视,http://coolcat.synology.me:4022/rtp/239.3.1.241:8000
北京新闻,http://coolcat.synology.me:4022/rtp/239.3.1.159:8000
北京影视,http://coolcat.synology.me:4022/rtp/239.3.1.158:8000
北京文艺,http://coolcat.synology.me:4022/rtp/239.3.1.242:8000
北京财经,http://coolcat.synology.me:4022/rtp/239.3.1.116:8000
北京生活,http://coolcat.synology.me:4022/rtp/239.3.1.117:8000
北京纪实科教,http://coolcat.synology.me:4022/rtp/239.3.1.115:8000
北京卡酷少儿,http://coolcat.synology.me:4022/rtp/239.3.1.189:8000
北京体育休闲,http://coolcat.synology.me:4022/rtp/239.3.1.243:8000
北京国际频道,http://coolcat.synology.me:4022/rtp/239.3.1.235:8000

北京淘电影,http://coolcat.synology.me:4022/rtp/239.3.1.250:8001
北京淘剧场,http://coolcat.synology.me:4022/rtp/239.3.1.95:8001
北京淘娱乐,http://coolcat.synology.me:4022/rtp/239.3.1.100:8001
北京淘精彩,http://coolcat.synology.me:4022/rtp/239.3.1.178:8001
北京淘Baby,http://coolcat.synology.me:4022/rtp/239.3.1.238:8001

IPTV动作影院,http://coolcat.synology.me:4022/rtp/239.3.1.92:4120
IPTV家庭影院,http://coolcat.synology.me:4022/rtp/239.3.1.93:4120
IPTV少儿动画,http://coolcat.synology.me:4022/rtp/239.3.1.199:9000
IPTV经典电影,http://coolcat.synology.me:4022/rtp/239.3.1.195:9024
IPTV热播剧场,http://coolcat.synology.me:4022/rtp/239.3.1.194:9020
IPTV魅力时尚,http://coolcat.synology.me:4022/rtp/239.3.1.196:9012
IPTV武侠剧场,http://coolcat.synology.me:4022/rtp/239.3.1.90:4120
IPTV古装剧场,http://coolcat.synology.me:4022/rtp/239.3.1.69:4120
IPTV军旅剧场,http://coolcat.synology.me:4022/rtp/239.3.1.68:4120
IPTV城市剧场,http://coolcat.synology.me:4022/rtp/239.3.1.67:4120
IPTV喜剧影院,http://coolcat.synology.me:4022/rtp/239.3.1.91:4120

朝阳融媒,http://coolcat.synology.me:4022/rtp/239.3.1.163:8001
通州融媒,http://coolcat.synology.me:4022/rtp/239.3.1.221:8001
密云电视台,http://coolcat.synology.me:4022/rtp/239.3.1.154:8001
延庆电视台,http://coolcat.synology.me:4022/rtp/239.3.1.187:8001
房山电视台,http://coolcat.synology.me:4022/rtp/239.3.1.96:8001

星影,http://coolcat.synology.me:4022/rtp/239.3.1.94:4120
光影,http://coolcat.synology.me:4022/rtp/239.3.1.84:4120

🎬电影频道,#genre#
1905国内电影,http://cdn.jdshipin.com:8880/1905ts.php?id=1905a
CHC影迷电影,http://58.19.244.92:1111/tsfile/live/1020_1.m3u8 # http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002029/index.m3u8?IASHttpSessionId=$山东移动IPV6
CHC动作电影,http://58.19.244.92:1111/tsfile/live/1019_1.m3u8 # http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002030/index.m3u8?IASHttpSessionId=$山东移动IPV6
CHC家庭影院,http://58.19.244.92:1111/tsfile/live/1018_1.m3u8 # http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002028/index.m3u8?IASHttpSessionId=$山东移动IPV6
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8$北方广电

北京IPTV4K超清,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?accountinfo=%7E%7EV2.0%7Ee2qS8h6u-xp3gd50vNr1sw%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2$北京移动 # http://coolcat.synology.me:4022/rtp/239.3.1.249:8001$北京联通组播
北京IPTV淘电影,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2$北京移动 # http://coolcat.synology.me:4022/rtp/239.3.1.250:8001$北京联通组播
北京IPTV淘剧场,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7EQ8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk%7EExtInfo9bj61dxzlMXrsixrqcFYPg%2CEND&GuardEncType=2
4K私享家,http://ha.xushining.com:50000/udp/225.1.1.156:5002$天津联通组播
4K影视,http://ha.xushining.com:50000/udp/225.1.2.190:5002$天津联通组播
CHC动作电影,http://ha.xushining.com:50000/udp/225.1.1.215:5002$天津联通组播
CHC高清电影,http://ha.xushining.com:50000/udp/225.1.1.214:5002$天津联通组播
CHC家庭影院,http://ha.xushining.com:50000/udp/225.1.1.213:5002$天津联通组播
动漫秀场,http://ha.xushining.com:50000/udp/225.1.1.134:5002$天津联通组播
哈哈炫动,http://ha.xushining.com:50000/udp/225.1.1.62:5002$天津联通组播
欢乐动漫,http://ha.xushining.com:50000/udp/225.1.1.132:5002$天津联通组播
都市剧场,http://ha.xushining.com:50000/udp/225.1.1.146:5002$天津联通组播
欢笑剧场4K,http://ha.xushining.com:50000/udp/225.1.1.139:5002$天津联通组播
法制天地,http://ha.xushining.com:50000/udp/225.1.1.237:5002$天津联通组播
环球旅游,http://ha.xushining.com:50000/udp/225.1.2.200:5002$天津联通组播
环球奇观,http://ha.xushining.com:50000/udp/225.1.1.197:5002$天津联通组播
thrill恐怖电影,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8$AKTV
美亚电影(HK),https://live.hkdvb.com/hls/live/201.m3u8?token=631170156121436$HKDVD # http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8$AKTV
PopC,https://live.hkdvb.com/hls/live/206.m3u8?token=631170156121436$HKDVD # http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8$AKTV

NOW爆谷台,https://live.hkdvb.com/hls/live/133.m3u8?token=631170156121436&edge=live.tvfree.sbs
NOW星影台,https://live.hkdvb.com/hls/live/138.m3u8?token=631170156121436&edge=live.tvfree.sbs

精彩影视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002012/index.m3u8?IASHttpSessionId=$山东移动IPV6
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8

🦋秀美家乡,#genre#
安顺新闻,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154379194.m3u8$安顺电台官网
安顺公共,http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154526164.m3u8$安顺电台官网
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd

🐟斗鱼电影,#genre#
🎬豆瓣高分电影,http://zzy789.xyz/douyu1.php?id=8770422 # http://159.75.85.63:35455/douyu/8770422
🎬欧美大片,http://zzy789.xyz/douyu1.php?id=2793084 # http://159.75.85.63:35455/douyu/2793084
🎦邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519 # http://159.75.85.63:35455/douyu/4246519
🔴神乐华语①厅,http://zzy789.xyz/douyu1.php?id=85894 # http://159.75.85.63:35455/douyu/85894
🔴神乐华语②厅,http://zzy789.xyz/douyu1.php?id=122402 # http://159.75.85.63:35455/douyu/122402
🔴神乐粤语厅,http://zzy789.xyz/douyu1.php?id=6566671 # http://159.75.85.63:35455/douyu/6566671
🔴神乐欧美厅,http://zzy789.xyz/douyu1.php?id=20415 # http://159.75.85.63:35455/douyu/20415
🟢贝爷欧美①厅,http://zzy789.xyz/douyu1.php?id=252802 # http://159.75.85.63:35455/douyu/252802
🟢贝爷欧美②厅,http://zzy789.xyz/douyu1.php?id=36337 # http://159.75.85.63:35455/douyu/36337
🟢贝爷欧美IMAX厅,http://zzy789.xyz/douyu1.php?id=4332 # http://159.75.85.63:35455/douyu/4332
🟣奶虫恐怖影院,http://zzy789.xyz/douyu1.php?id=263824 # http://159.75.85.63:35455/douyu/263824
🟣奶虫动作影院,http://zzy789.xyz/douyu1.php?id=315457 # http://159.75.85.63:35455/douyu/315457
🟣奶虫粤语影院,http://zzy789.xyz/douyu1.php?id=5033502 # http://159.75.85.63:35455/douyu/5033502
🟠华语动作①厅,http://zzy789.xyz/douyu1.php?id=3928 # http://159.75.85.63:35455/douyu/3928
🟠华语动作②厅,http://zzy789.xyz/douyu1.php?id=276200 # http://159.75.85.63:35455/douyu/276200
☯️经典恐怖Ⅰ厅,http://zzy789.xyz/douyu1.php?id=6906628 # http://159.75.85.63:35455/douyu/6906628
☯️经典恐怖Ⅱ厅,http://zzy789.xyz/douyu1.php?id=8009547 # http://159.75.85.63:35455/douyu/8009547
⚫外国恐怖大厅,http://zzy789.xyz/douyu1.php?id=96577 # http://159.75.85.63:35455/douyu/96577
⚫华语恐怖①厅,http://zzy789.xyz/douyu1.php?id=218859 # http://159.75.85.63:35455/douyu/218859
⚫华语恐怖②厅,http://zzy789.xyz/douyu1.php?id=310926 # http://159.75.85.63:35455/douyu/310926
⚫华语恐怖③厅,http://zzy789.xyz/douyu1.php?id=2935323 # http://159.75.85.63:35455/douyu/2935323
🔘贝贝影视厅,http://zzy789.xyz/douyu1.php?id=431460 # http://159.75.85.63:35455/douyu/431460
🔘怡宝科幻动作,http://zzy789.xyz/douyu1.php?id=434971 # http://159.75.85.63:35455/douyu/434971
🔘冰冰恐怖动作,http://zzy789.xyz/douyu1.php?id=74374 # http://159.75.85.63:35455/douyu/74374
🔘华语科幻动作,http://zzy789.xyz/douyu1.php?id=11544610 # http://159.75.85.63:35455/douyu/11544610

🐠斗鱼电视,#genre#
📺橙记人气港剧,http://zzy789.xyz/douyu1.php?id=4549169 # http://159.75.85.63:35455/douyu/4549169
📺古装武侠剧场,http://zzy789.xyz/douyu1.php?id=338759 # http://159.75.85.63:35455/douyu/338759
📺现代破案侦查,http://zzy789.xyz/douyu1.php?id=922564 # http://159.75.85.63:35455/douyu/922564
🔶港剧天地①台,http://zzy789.xyz/douyu1.php?id=4290711 # http://159.75.85.63:35455/douyu/4290711
🔶港剧天地②台,http://zzy789.xyz/douyu1.php?id=5522351 # http://159.75.85.63:35455/douyu/5522351
🔶港剧天地③台,http://zzy789.xyz/douyu1.php?id=5261342 # http://159.75.85.63:35455/douyu/5261342
🔷怀旧经典港剧,http://zzy789.xyz/douyu1.php?id=7119207 # http://159.75.85.63:35455/douyu/7119207
🔷老版三国演义,http://zzy789.xyz/douyu1.php?id=7459925 # http://159.75.85.63:35455/douyu/7459925
🔷神探狄仁杰,http://zzy789.xyz/douyu1.php?id=6027991 # http://159.75.85.63:35455/douyu/6027991
🔷神话,http://zzy789.xyz/douyu1.php?id=5448413 # http://159.75.85.63:35455/douyu/5448413

👨‍🦱虎牙明星,#genre#
林正英,http://huanqiuzhibo.cn/manifest/huya.php?id=11342421
